shipment_id,order_id,carrier,shipping_cost,delivery_days,status
61340,72741,J&T,33500,3,Delivered
61341,14981,J&T,79300,9,Delivered
61342,35632,J&T,8600,4,Delivered
61343,47559,ViettelPost,47600,5,Delivered
61344,17640,DHL,44600,3,Delivered
61345,29458,GHN,64600,9,Delivered
61346,58632,GHN,66600,1,Delivered
61347,33293,GHN,66300,3,Delivered
61348,48865,DHL,65900,8,Delivered
61349,49702,GHN,104000,6,Late
61350,18663,J&T,45300,9,Delivered
61351,22398,ViettelPost,38600,7,Late
61352,76184,J&T,55500,4,Late
61353,9531,DHL,52600,7,Delivered
61354,48627,ViettelPost,83500,1,Delivered
61355,82181,J&T,31000,7,Delivered
61356,49779,GHN,51800,6,Delivered
61357,27619,J&T,54900,8,Late
61358,78463,ViettelPost,56300,4,Delivered
61359,60030,GHN,52500,4,Late
61360,94315,GHN,50600,9,Delivered
61361,89531,ViettelPost,26600,6,Delivered
61362,85824,J&T,68700,8,Delivered
61363,18242,GHN,70600,3,Lost
61364,379,ViettelPost,55300,5,Late
61365,67086,DHL,22800,1,Delivered
61366,22526,DHL,89900,1,Delivered
61367,45353,J&T,81300,4,Delivered
61368,54533,ViettelPost,39800,9,Delivered
61369,45859,DHL,64500,5,Late
61370,30706,DHL,50500,1,Delivered
61371,28325,DHL,17200,4,Delivered
61372,64103,GHN,68600,1,Delivered
61373,30756,GHN,37200,1,Delivered
61374,89377,J&T,74200,3,Delivered
61375,19962,GHN,54100,4,Delivered
61376,84941,J&T,81900,2,Late
61377,52585,GHN,18100,3,Delivered
61378,10628,GHN,45700,8,Delivered
61379,44787,J&T,28700,2,Delivered
61380,92375,GHN,55300,6,Late
61381,61602,GHN,36400,7,Delivered
61382,98014,J&T,56500,4,Delivered
61383,53274,DHL,79300,8,Delivered
61384,1486,DHL,57300,2,Delivered
61385,21579,J&T,27200,7,Delivered
61386,31686,GHN,49600,7,Delivered
61387,83932,GHN,58900,3,Late
61388,98689,ViettelPost,49400,9,Delivered
61389,20567,DHL,51100,8,Delivered
61390,91379,DHL,42800,6,Delivered
61391,89319,GHN,67400,4,Delivered
61392,62970,GHN,40500,9,Delivered
61393,44711,DHL,34100,2,Delivered
61394,3132,DHL,49900,9,Delivered
61395,15061,GHN,8000,7,Delivered
61396,42014,J&T,39000,5,Delivered
61397,26975,DHL,46900,4,Delivered
61398,65119,DHL,2900,3,Delivered
61399,54176,DHL,55000,7,Delivered
61400,29185,J&T,63900,3,Delivered
61401,97064,GHN,42000,1,Delivered
61402,89050,GHN,55800,9,Delivered
61403,33412,J&T,55500,1,Delivered
61404,61066,GHN,27300,6,Delivered
61405,55120,DHL,78300,3,Delivered
61406,30894,GHN,58500,7,Delivered
61407,24190,J&T,44800,2,Delivered
61408,31918,DHL,66700,5,Delivered
61409,33005,DHL,34900,2,Delivered
61410,82231,GHN,56600,5,Delivered
61411,38008,ViettelPost,68100,5,Delivered
61412,38837,ViettelPost,35200,6,Delivered
61413,43313,ViettelPost,30500,9,Late
61414,72019,DHL,10500,6,Delivered
61415,79697,GHN,36600,4,Delivered
61416,45633,DHL,6700,2,Delivered
61417,29749,ViettelPost,52000,2,Delivered
61418,9936,J&T,59200,5,Delivered
61419,57568,J&T,48600,5,Delivered
61420,20223,GHN,72100,7,Delivered
61421,33669,J&T,31400,1,Lost
61422,30451,GHN,39900,6,Delivered
61423,55771,ViettelPost,21500,5,Delivered
61424,76732,J&T,83000,9,Delivered
61425,84901,ViettelPost,64100,2,Delivered
61426,58354,GHN,79400,9,Late
61427,85803,ViettelPost,45200,6,Delivered
61428,23169,ViettelPost,63700,4,Delivered
61429,71725,J&T,45100,6,Late
61430,61341,GHN,58200,6,Delivered
61431,3354,ViettelPost,59700,5,Delivered
61432,65618,ViettelPost,72600,6,Late
61433,64816,GHN,46300,2,Late
61434,63517,GHN,30100,6,Delivered
61435,97932,DHL,68500,4,Delivered
61436,67024,ViettelPost,69000,3,Late
61437,5275,ViettelPost,58300,7,Delivered
61438,70100,J&T,45400,3,Delivered
61439,58585,ViettelPost,64900,5,Delivered
61440,53529,GHN,59300,8,Delivered
61441,85298,DHL,11700,-1,Delivered
61442,83658,GHN,58500,7,Delivered
61443,86741,GHN,57700,7,Delivered
61444,46233,ViettelPost,48700,8,Delivered
61445,46964,GHN,58500,3,Delivered
61446,75240,J&T,48200,2,Delivered
61447,14972,ViettelPost,36200,3,Delivered
61448,14224,ViettelPost,42600,7,Late
61449,9401,DHL,44100,9,Delivered
61450,24420,GHN,48800,9,Late
61451,43817,J&T,45500,3,Late
61452,73820,DHL,75800,6,Delivered
61453,89017,DHL,86900,2,Delivered
61454,85611,J&T,64200,3,Delivered
61455,92229,DHL,62900,9,Delivered
61456,75188,DHL,52700,8,Delivered
61457,41567,ViettelPost,58300,5,Delivered
61458,33682,DHL,51300,2,Delivered
61459,80898,DHL,31600,5,Late
61460,269,ViettelPost,59300,2,Delivered
61461,12711,GHN,49600,6,Delivered
61462,73240,DHL,56000,1,Delivered
61463,78632,GHN,41600,2,Delivered
61464,99527,GHN,63500,8,Delivered
61465,14927,GHN,51100,3,Late
61466,57711,J&T,55100,7,Delivered
61467,7754,ViettelPost,28200,7,Delivered
61468,84269,DHL,41200,4,Late
61469,62683,GHN,100800,4,Delivered
61470,38016,GHN,42200,7,Delivered
61471,22968,GHN,46100,1,Delivered
61472,39846,GHN,66500,6,Delivered
61473,55911,DHL,63700,1,Delivered
61474,17105,GHN,34900,6,Delivered
61475,17658,J&T,41700,1,Delivered
61476,51698,J&T,32000,2,Delivered
61477,41040,ViettelPost,28200,1,Delivered
61478,83106,ViettelPost,19200,8,Delivered
61479,52132,ViettelPost,53600,9,Delivered
61480,79357,ViettelPost,61400,3,Delivered
61481,41343,GHN,65600,7,Delivered
61482,85235,J&T,52500,1,Delivered
61483,67643,DHL,80700,2,Late
61484,47415,DHL,89600,2,Late
61485,62998,ViettelPost,27800,4,Delivered
61486,75700,DHL,25000,6,Delivered
61487,67790,DHL,77800,3,Delivered
61488,74578,ViettelPost,52300,3,Delivered
61489,86582,J&T,102100,9,Late
61490,54133,DHL,35900,3,Late
61491,43327,J&T,26300,6,Late
61492,42023,GHN,31700,3,Delivered
61493,92701,DHL,86300,1,Delivered
61494,79467,ViettelPost,66400,6,Delivered
61495,29845,ViettelPost,69400,7,Late
61496,51566,J&T,65500,2,Delivered
61497,42895,ViettelPost,105100,4,Delivered
61498,17640,GHN,38100,2,Delivered
61499,30532,DHL,61100,3,Delivered
61500,46760,J&T,62300,4,Delivered
61501,76474,DHL,62500,2,Late
61502,29153,GHN,56000,9,Late
61503,1077,ViettelPost,41400,3,Delivered
61504,90319,GHN,49100,4,Delivered
61505,76542,GHN,35900,8,Delivered
61506,41288,J&T,17900,2,Delivered
61507,90545,J&T,12000,2,Delivered
61508,43718,J&T,57600,4,Delivered
61509,27782,GHN,35500,2,Delivered
61510,69994,J&T,68700,9,Late
61511,83301,J&T,61300,6,Late
61512,80664,J&T,22400,6,Delivered
61513,74067,ViettelPost,47700,1,Delivered
61514,4990,J&T,57300,4,Late
61515,21484,J&T,38400,9,Delivered
61516,24474,GHN,60100,7,Delivered
61517,83885,DHL,31600,2,Delivered
61518,42419,J&T,71400,6,Late
61519,9201,DHL,64900,6,Delivered
61520,9838,J&T,26000,8,Delivered
61521,71633,GHN,52700,2,Delivered
61522,60837,DHL,30900,7,Delivered
61523,25884,ViettelPost,62700,2,Delivered
61524,47969,J&T,35600,4,Delivered
61525,36829,J&T,46200,2,Delivered
61526,9882,ViettelPost,35300,3,Delivered
61527,75564,ViettelPost,65600,1,Delivered
61528,89658,GHN,66100,4,Delivered
61529,27063,J&T,59700,6,Delivered
61530,23945,DHL,55300,6,Delivered
61531,2648,J&T,82100,9,Delivered
61532,16530,ViettelPost,-11400,8,Delivered
61533,40112,DHL,108300,6,Delivered
61534,2058,DHL,46600,8,Delivered
61535,65442,J&T,53700,8,Delivered
61536,45812,ViettelPost,30700,2,Late
61537,17372,J&T,67400,7,Delivered
61538,16082,GHN,70700,3,Delivered
61539,20398,DHL,79800,8,Delivered
61540,50709,J&T,66400,4,Delivered
61541,89585,GHN,57400,8,Delivered
61542,972,J&T,56700,2,Delivered
61543,4394,J&T,51700,2,Delivered
61544,68600,DHL,73100,4,Delivered
61545,44606,ViettelPost,50800,1,Delivered
61546,28297,ViettelPost,78500,3,Delivered
61547,17205,DHL,42500,8,Delivered
61548,31011,ViettelPost,73500,4,Delivered
61549,80647,ViettelPost,64600,-1,Late
61550,87903,ViettelPost,65300,5,Delivered
61551,69818,GHN,42000,3,Delivered
61552,34226,J&T,35000,4,Lost
61553,78209,DHL,45400,8,Delivered
61554,25439,J&T,53100,8,Delivered
61555,96915,J&T,54100,6,Late
61556,29878,DHL,91400,-1,Delivered
61557,92770,GHN,81600,2,Delivered
61558,65579,GHN,64700,9,Late
61559,26530,ViettelPost,48100,1,Delivered
61560,22220,J&T,7400,6,Delivered
61561,16431,DHL,37900,6,Delivered
61562,9525,J&T,57300,2,Delivered
61563,93585,ViettelPost,17300,5,Delivered
61564,69323,ViettelPost,55500,9,Delivered
61565,49006,GHN,54400,9,Delivered
61566,77716,ViettelPost,55900,2,Late
61567,65286,GHN,38600,3,Delivered
61568,75755,DHL,55200,3,Delivered
61569,2384,DHL,95000,3,Delivered
61570,91748,GHN,23000,2,Delivered
61571,41479,J&T,80500,6,Delivered
61572,71177,ViettelPost,74600,2,Late
61573,84859,ViettelPost,59400,8,Delivered
61574,83330,GHN,54900,8,Delivered
61575,63263,GHN,34400,5,Late
61576,56839,J&T,49100,4,Delivered
61577,66833,J&T,30400,5,Delivered
61578,87821,J&T,56800,4,Delivered
61579,98991,GHN,51000,2,Delivered
61580,50195,ViettelPost,22600,9,Delivered
61581,9569,J&T,73900,7,Delivered
61582,65515,ViettelPost,74400,1,Delivered
61583,66773,ViettelPost,80600,8,Delivered
61584,5496,GHN,100100,5,Delivered
61585,57484,J&T,57800,8,Delivered
61586,1710,DHL,41400,7,Delivered
61587,68676,ViettelPost,66400,6,Delivered
61588,97171,DHL,62300,2,Delivered
61589,36519,DHL,40600,2,Delivered
61590,40022,GHN,57200,5,Late
61591,46668,GHN,84500,5,Delivered
61592,57038,ViettelPost,74700,5,Delivered
61593,77702,ViettelPost,60000,7,Lost
61594,83482,ViettelPost,66400,8,Delivered
61595,86574,J&T,26500,5,Late
61596,58002,GHN,33200,7,Delivered
61597,81404,J&T,57100,6,Delivered
61598,34560,DHL,44900,4,Delivered
61599,78850,DHL,9800,3,Delivered
61600,27885,J&T,83100,5,Late
61601,82334,GHN,39400,2,Delivered
61602,4075,DHL,79400,9,Delivered
61603,12626,GHN,43900,4,Delivered
61604,45668,ViettelPost,57600,9,Delivered
61605,42007,DHL,80500,9,Delivered
61606,38507,GHN,48000,9,Delivered
61607,33776,ViettelPost,200,4,Delivered
61608,78462,J&T,65300,2,Delivered
61609,49036,J&T,9800,8,Delivered
61610,62353,GHN,27300,1,Delivered
61611,2558,ViettelPost,41500,2,Late
61612,72258,GHN,68600,5,Delivered
61613,97895,J&T,58600,1,Delivered
61614,85909,J&T,57400,2,Delivered
61615,92724,ViettelPost,44700,2,Delivered
61616,1033,GHN,39800,4,Delivered
61617,294,DHL,33700,3,Delivered
61618,27190,DHL,-16600,7,Delivered
61619,10545,J&T,17100,7,Delivered
61620,66222,DHL,61100,8,Delivered
61621,54745,J&T,43300,3,Late
61622,45244,J&T,49800,3,Late
61623,43974,GHN,64000,4,Delivered
61624,35995,DHL,60000,4,Late
61625,70205,ViettelPost,55200,2,Delivered
61626,6926,ViettelPost,25200,8,Delivered
61627,65028,ViettelPost,18200,5,Delivered
61628,74823,ViettelPost,58800,4,Delivered
61629,9676,GHN,49700,1,Delivered
61630,15159,J&T,69600,6,Delivered
61631,13854,ViettelPost,26200,8,Delivered
61632,86189,GHN,77800,5,Delivered
61633,16469,DHL,50500,6,Delivered
61634,91266,DHL,94000,4,Delivered
61635,4279,DHL,36800,8,Delivered
61636,80332,ViettelPost,34700,4,Delivered
61637,64008,ViettelPost,40600,3,Delivered
61638,33879,ViettelPost,47600,2,Delivered
61639,17500,J&T,62700,2,Delivered
61640,27780,DHL,16100,8,Delivered
61641,76582,J&T,54400,6,Delivered
61642,6667,ViettelPost,27900,8,Delivered
61643,34483,GHN,26800,4,Late
61644,23800,ViettelPost,43100,8,Late
61645,92042,ViettelPost,63700,8,Delivered
61646,55698,DHL,74600,3,Delivered
61647,63092,J&T,73700,8,Delivered
61648,19852,ViettelPost,69100,6,Delivered
61649,15214,J&T,29400,2,Delivered
61650,26544,ViettelPost,57500,7,Late
61651,1353,ViettelPost,32000,5,Delivered
61652,77074,DHL,49500,9,Delivered
61653,6466,J&T,44200,6,Late
61654,5025,DHL,23700,8,Delivered
61655,4964,J&T,58400,1,Late
61656,25824,DHL,41100,6,Delivered
61657,33248,J&T,34500,3,Delivered
61658,22153,DHL,31700,1,Delivered
61659,30611,ViettelPost,35700,5,Delivered
61660,67624,GHN,37000,6,Delivered
61661,84504,DHL,38100,7,Delivered
61662,80019,J&T,75300,8,Delivered
61663,28832,ViettelPost,9700,5,Late
61664,58628,DHL,46200,2,Late
61665,4818,ViettelPost,63600,8,Delivered
61666,54096,DHL,49500,1,Delivered
61667,67350,GHN,60200,9,Delivered
61668,12188,DHL,53900,5,Delivered
61669,82978,GHN,39900,5,Delivered
61670,47555,ViettelPost,47200,6,Delivered
61671,41446,J&T,44100,4,Lost
61672,12432,DHL,46600,1,Delivered
61673,84674,DHL,47600,1,Late
61674,25992,ViettelPost,50900,4,Delivered
61675,36507,GHN,52900,6,Delivered
61676,79574,GHN,46900,1,Delivered
61677,72757,J&T,45900,5,Delivered
61678,65804,J&T,22400,-1,Late
61679,89178,ViettelPost,59800,1,Late
61680,44876,GHN,69500,4,Delivered
61681,95449,DHL,36200,3,Delivered
61682,85601,J&T,33400,4,Delivered
61683,76460,ViettelPost,75900,4,Delivered
61684,80255,J&T,10500,7,Delivered
61685,7949,DHL,9600,7,Delivered
61686,55371,ViettelPost,45600,5,Delivered
61687,63555,GHN,53600,1,Delivered
61688,83431,ViettelPost,96800,4,Delivered
61689,97020,GHN,46400,7,Delivered
61690,38447,DHL,63700,-1,Delivered
61691,51462,ViettelPost,30100,1,Delivered
61692,82515,J&T,80500,2,Delivered
61693,32287,DHL,57100,2,Delivered
61694,39413,J&T,23300,2,Delivered
61695,70973,DHL,55400,8,Delivered
61696,28931,ViettelPost,55800,4,Delivered
61697,21009,ViettelPost,63500,9,Late
61698,49567,ViettelPost,36900,3,Delivered
61699,91109,ViettelPost,56800,-1,Delivered
61700,44274,ViettelPost,17800,4,Delivered
61701,27119,J&T,62500,7,Delivered
61702,36842,DHL,59200,3,Delivered
61703,12200,ViettelPost,70000,2,Delivered
61704,45110,ViettelPost,52000,4,Delivered
61705,31917,DHL,57100,6,Delivered
61706,56573,J&T,73500,3,Late
61707,55336,GHN,48300,2,Delivered
61708,73585,GHN,48600,1,Delivered
61709,38799,DHL,64800,5,Delivered
61710,98478,DHL,49000,8,Late
61711,37096,GHN,52000,5,Delivered
61712,74590,GHN,31800,5,Delivered
61713,45816,GHN,69100,1,Delivered
61714,38477,DHL,83600,3,Delivered
61715,90613,DHL,38700,7,Delivered
61716,76582,J&T,65400,3,Delivered
61717,71658,GHN,34200,9,Delivered
61718,72681,GHN,67000,-1,Late
61719,79012,ViettelPost,63700,2,Delivered
61720,13556,GHN,52000,3,Delivered
61721,14286,J&T,44300,6,Delivered
61722,87794,DHL,39200,9,Delivered
61723,51084,ViettelPost,79400,8,Delivered
61724,94838,DHL,43600,1,Delivered
61725,41930,ViettelPost,58600,4,Delivered
61726,33808,ViettelPost,8400,8,Delivered
61727,6346,GHN,62100,6,Late
61728,49197,DHL,22600,2,Late
61729,95267,DHL,79200,1,Delivered
61730,18127,DHL,75300,6,Delivered
61731,61699,ViettelPost,61600,7,Delivered
61732,66098,DHL,55200,2,Delivered
61733,47302,ViettelPost,37300,3,Delivered
61734,28047,DHL,101500,6,Delivered
61735,34641,GHN,48200,8,Delivered
61736,51173,GHN,84100,-1,Late
61737,81922,DHL,75800,2,Delivered
61738,16945,J&T,61500,9,Delivered
61739,26920,J&T,64400,2,Delivered
61740,23863,DHL,20500,5,Delivered
61741,82911,ViettelPost,38100,6,Delivered
61742,86491,J&T,58000,8,Delivered
61743,70044,J&T,68800,1,Late
61744,93483,DHL,12900,7,Delivered
61745,64581,ViettelPost,24000,5,Late
61746,87869,GHN,82400,4,Delivered
61747,37291,DHL,37200,2,Lost
61748,26237,J&T,30400,9,Late
61749,21662,ViettelPost,60800,8,Delivered
61750,77731,DHL,65400,9,Delivered
61751,99213,GHN,55700,1,Delivered
61752,36958,J&T,35300,4,Delivered
61753,5599,J&T,49000,5,Delivered
61754,95553,ViettelPost,62600,2,Delivered
61755,95095,DHL,69600,8,Late
61756,5671,J&T,48000,7,Delivered
61757,80869,GHN,75400,2,Delivered
61758,83612,ViettelPost,59800,9,Late
61759,29894,DHL,75800,6,Late
61760,77322,DHL,35400,6,Delivered
61761,8120,GHN,97900,4,Delivered
61762,31793,DHL,35700,9,Late
61763,29038,GHN,62800,9,Delivered
61764,54752,J&T,92600,2,Delivered
61765,88682,DHL,51800,7,Late
61766,50518,DHL,59900,4,Delivered
61767,39513,DHL,18400,9,Delivered
61768,25942,DHL,40600,6,Delivered
61769,35567,DHL,12500,4,Delivered
61770,7918,ViettelPost,71500,1,Delivered
61771,26312,DHL,65400,5,Delivered
61772,50610,GHN,76900,3,Delivered
61773,50467,J&T,18000,1,Delivered
61774,8537,DHL,57600,7,Delivered
61775,98990,ViettelPost,43100,2,Delivered
61776,86842,GHN,40100,4,Delivered
61777,91718,GHN,31300,2,Delivered
61778,22208,ViettelPost,53000,7,Late
61779,26595,ViettelPost,31400,8,Delivered
61780,86056,DHL,30300,7,Delivered
61781,64423,ViettelPost,65800,4,Delivered
61782,91818,J&T,43900,1,Delivered
61783,88930,J&T,54300,8,Delivered
61784,36992,GHN,47700,7,Delivered
61785,28531,DHL,5300,5,Delivered
61786,94403,DHL,91600,6,Late
61787,71422,DHL,24600,5,Delivered
61788,89951,ViettelPost,68300,5,Delivered
61789,66775,J&T,49300,-1,Delivered
61790,47677,DHL,70000,5,Delivered
61791,46434,DHL,50300,1,Delivered
61792,4431,ViettelPost,44300,9,Delivered
61793,96175,DHL,28800,7,Delivered
61794,85209,J&T,42200,5,Delivered
61795,71041,ViettelPost,24900,8,Delivered
61796,47742,GHN,36800,9,Delivered
61797,12312,DHL,53000,8,Delivered
61798,74452,ViettelPost,37600,3,Delivered
61799,74769,ViettelPost,27300,3,Delivered
61800,37953,J&T,53400,7,Delivered
61801,81054,DHL,45600,5,Delivered
61802,13885,ViettelPost,29400,4,Delivered
61803,32306,GHN,32400,4,Delivered
61804,90986,DHL,49300,4,Delivered
61805,18951,DHL,42300,2,Delivered
61806,84536,ViettelPost,44500,6,Delivered
61807,37208,ViettelPost,29300,7,Delivered
61808,96294,ViettelPost,23400,4,Delivered
61809,93953,DHL,89700,5,Late
61810,5050,GHN,58000,7,Late
61811,53917,ViettelPost,40800,7,Delivered
61812,79982,J&T,54100,4,Delivered
61813,38860,ViettelPost,55600,3,Delivered
61814,16746,ViettelPost,44800,5,Delivered
61815,4835,J&T,39500,4,Delivered
61816,797,GHN,38500,1,Delivered
61817,4342,GHN,54900,1,Delivered
61818,76865,ViettelPost,43300,6,Delivered
61819,27287,GHN,25900,5,Delivered
61820,63362,GHN,60600,1,Late
61821,27685,ViettelPost,59000,7,Delivered
61822,65174,GHN,41400,8,Late
61823,50834,ViettelPost,51200,6,Delivered
61824,45367,ViettelPost,67500,6,Delivered
61825,3660,DHL,40500,4,Delivered
61826,90455,ViettelPost,69400,6,Delivered
61827,51816,DHL,65900,4,Delivered
61828,49350,DHL,53100,1,Delivered
61829,35538,DHL,38900,1,Delivered
61830,50541,DHL,44300,1,Delivered
61831,52623,GHN,57200,3,Late
61832,74767,DHL,7100,4,Delivered
61833,52560,GHN,71300,3,Late
61834,40400,ViettelPost,17200,1,Delivered
61835,39075,GHN,28900,2,Delivered
61836,47611,GHN,45000,6,Late
61837,43176,GHN,75000,9,Delivered
61838,22530,GHN,31100,1,Delivered
61839,48126,J&T,45200,8,Delivered
61840,30185,GHN,75000,8,Delivered
61841,93303,DHL,21000,7,Delivered
61842,22941,J&T,21600,3,Delivered
61843,17088,GHN,10500,5,Delivered
61844,94951,J&T,39600,4,Late
61845,90824,J&T,74300,6,Late
61846,58184,J&T,62400,8,Delivered
61847,36917,J&T,39700,9,Delivered
61848,29677,DHL,33400,1,Delivered
61849,96058,J&T,31500,4,Delivered
61850,56211,GHN,38200,7,Delivered
61851,21850,DHL,85200,3,Delivered
61852,74007,DHL,62900,9,Delivered
61853,64988,ViettelPost,71700,6,Delivered
61854,30674,DHL,28200,4,Delivered
61855,84899,J&T,45500,2,Delivered
61856,97038,GHN,26400,6,Delivered
61857,88013,J&T,62300,6,Delivered
61858,27148,GHN,73500,8,Delivered
61859,19609,GHN,47400,-1,Delivered
61860,57966,DHL,65400,8,Delivered
61861,9262,DHL,25700,5,Delivered
61862,15853,J&T,50600,3,Late
61863,70987,DHL,59600,9,Delivered
61864,68261,DHL,39400,3,Delivered
61865,31149,DHL,9900,7,Delivered
61866,63351,J&T,63100,7,Delivered
61867,95725,ViettelPost,45800,9,Delivered
61868,64873,GHN,60500,7,Delivered
61869,40743,ViettelPost,49200,8,Delivered
61870,47309,DHL,8900,2,Delivered
61871,87389,J&T,46300,2,Delivered
61872,1895,ViettelPost,60000,6,Delivered
61873,52938,J&T,79100,8,Delivered
61874,86754,DHL,90500,3,Delivered
61875,33141,ViettelPost,74000,8,Delivered
61876,48219,GHN,32600,4,Late
61877,27631,GHN,36100,8,Delivered
61878,53511,GHN,81700,3,Late
61879,271,DHL,70800,4,Delivered
61880,74908,J&T,34700,1,Delivered
61881,23364,J&T,20900,2,Delivered
61882,29338,DHL,78100,5,Delivered
61883,45931,ViettelPost,40500,8,Delivered
61884,30909,DHL,35900,1,Delivered
61885,69304,DHL,37400,2,Delivered
61886,4071,DHL,62700,2,Late
61887,29848,ViettelPost,16100,4,Delivered
61888,78792,DHL,93300,5,Late
61889,88491,J&T,92300,1,Delivered
61890,67247,GHN,70800,7,Delivered
61891,12732,GHN,34700,1,Delivered
61892,57250,ViettelPost,48300,4,Delivered
61893,19214,ViettelPost,65900,-1,Delivered
61894,39705,GHN,14300,5,Delivered
61895,90301,ViettelPost,38100,9,Late
61896,73412,DHL,66500,1,Delivered
61897,85088,J&T,41800,1,Delivered
61898,64227,J&T,33900,2,Late
61899,93222,DHL,63600,3,Delivered
61900,79693,J&T,46100,5,Delivered
61901,23779,DHL,43500,6,Delivered
61902,15406,J&T,50000,6,Delivered
61903,70411,ViettelPost,28400,2,Delivered
61904,4280,ViettelPost,67300,8,Lost
61905,4239,J&T,3500,6,Delivered
61906,63928,J&T,33300,9,Delivered
61907,88133,J&T,29300,4,Delivered
61908,91851,GHN,37800,2,Delivered
61909,96274,GHN,46900,-1,Delivered
61910,29922,ViettelPost,72600,4,Delivered
61911,19039,DHL,38600,5,Delivered
61912,43200,ViettelPost,94900,7,Delivered
61913,44561,DHL,44600,3,Delivered
61914,26657,J&T,47200,6,Delivered
61915,43868,J&T,97200,3,Delivered
61916,23732,ViettelPost,63800,7,Delivered
61917,63091,DHL,48000,2,Delivered
61918,44367,GHN,35300,4,Delivered
61919,55904,ViettelPost,52100,1,Delivered
61920,54034,GHN,25500,9,Delivered
61921,45094,ViettelPost,65800,3,Delivered
61922,45774,ViettelPost,46700,2,Delivered
61923,20295,ViettelPost,67000,4,Delivered
61924,80852,DHL,73200,6,Delivered
61925,61906,GHN,37300,7,Delivered
61926,40331,GHN,66400,7,Delivered
61927,76752,J&T,64400,5,Lost
61928,85084,GHN,60700,5,Delivered
61929,24130,DHL,16100,7,Delivered
61930,7282,GHN,37800,1,Delivered
61931,65891,J&T,73300,4,Delivered
61932,17229,GHN,67600,5,Delivered
61933,57406,J&T,48300,3,Late
61934,77154,GHN,41700,1,Late
61935,83341,DHL,57100,2,Delivered
61936,10373,J&T,47700,6,Delivered
61937,85021,DHL,74600,6,Delivered
61938,47358,ViettelPost,40100,7,Late
61939,24311,DHL,54800,9,Delivered
61940,65118,DHL,58300,9,Delivered
