warehouse_id,product_id,stock_level,last_updated
17,1664,571,04/08/2024
3,2856,440,10/24/2024
4,4574,760,06/23/2024
10,235,422,07/26/2024
15,1731,159,08/25/2024
4,1140,477,01/20/2024
14,608,815,08/31/2024
16,2513,20,07/19/2024
7,1100,18,03/10/2024
10,3196,372,08/31/2024
18,3587,307,07/24/2024
10,3079,98,06/28/2024
3,1430,841,08/05/2024
8,591,844,11/05/2024
12,1842,250,09/02/2024
5,1727,218,11/07/2024
12,4683,784,12/01/2024
19,2846,861,10/04/2024
10,2389,827,12/08/2024
18,1808,198,06/06/2024
4,3390,278,04/23/2024
15,2729,567,11/22/2024
16,4656,68,11/10/2024
5,4644,351,07/02/2024
14,2726,131,10/31/2024
11,3285,799,05/06/2024
6,4235,758,05/24/2024
5,3585,32,04/14/2024
5,1440,816,07/05/2024
9,4126,232,06/23/2024
17,4906,647,08/21/2024
12,1194,458,11/18/2024
17,300,704,04/02/2024
2,1395,746,07/03/2024
6,3023,7,06/18/2024
15,3832,860,12/13/2024
6,4172,734,09/22/2024
2,3771,944,11/15/2024
8,4088,971,09/25/2024
12,3114,963,10/25/2024
4,1926,415,12/03/2024
4,4587,122,01/30/2024
15,4700,518,10/18/2024
13,3434,82,05/26/2024
17,1122,127,07/27/2024
1,4528,938,11/10/2024
8,2499,85,07/27/2024
14,3311,989,07/28/2024
8,4048,190,04/08/2024
8,86,733,06/25/2024
8,640,782,01/19/2024
16,2488,666,08/09/2024
14,857,387,08/22/2024
12,3164,527,07/25/2024
10,4960,806,05/02/2024
2,2649,289,02/14/2024
15,1450,457,08/23/2024
6,1588,97,04/27/2024
6,2823,764,08/11/2024
17,1390,659,10/20/2024
10,1274,637,02/18/2024
17,1155,57,01/07/2024
7,3249,78,10/31/2024
17,1143,937,06/27/2024
8,484,478,08/17/2024
7,2709,815,03/11/2024
11,3576,996,05/16/2024
13,3225,719,01/15/2024
3,4535,314,10/10/2024
1,884,713,04/11/2024
10,2162,657,09/21/2024
14,2728,583,12/06/2024
3,2443,257,01/28/2024
15,3113,365,11/24/2024
4,4170,937,04/19/2024
2,4341,336,07/15/2024
19,929,283,09/26/2024
6,3679,587,06/18/2024
9,1307,801,07/21/2024
1,1942,591,02/14/2024
2,4173,555,10/16/2024
9,1057,676,05/15/2024
2,2578,471,07/05/2024
18,236,230,03/21/2024
10,4185,322,01/20/2024
14,1112,567,08/10/2024
5,4951,478,11/18/2024
5,3244,597,02/17/2024
19,3601,502,09/29/2024
15,1278,996,09/02/2024
12,3093,844,12/09/2024
7,1079,35,09/05/2024
7,721,315,09/15/2024
15,137,444,06/24/2024
13,3663,638,05/05/2024
7,3723,620,06/15/2024
1,2952,843,07/22/2024
3,2995,257,02/13/2024
13,3402,778,05/04/2024
10,4841,160,11/20/2024
6,3964,56,04/29/2024
12,1690,126,09/27/2024
19,265,331,12/29/2024
5,55,41,12/11/2024
14,2554,807,08/01/2024
18,4914,970,06/02/2024
17,4226,124,11/03/2024
15,3928,141,12/22/2024
2,4985,57,03/31/2024
4,620,511,04/28/2024
18,2482,157,04/15/2024
16,3617,525,11/13/2024
7,3202,441,08/31/2024
9,4900,178,07/04/2024
15,2035,581,05/31/2024
2,410,194,04/05/2024
2,4515,959,06/03/2024
6,137,98,07/17/2024
2,4639,721,02/22/2024
1,1731,790,02/20/2024
5,849,272,05/16/2024
12,2552,735,07/24/2024
4,991,612,06/20/2024
19,820,674,07/26/2024
7,1083,76,07/08/2024
7,4966,37,09/16/2024
1,4053,676,05/03/2024
1,3263,313,04/12/2024
3,1482,164,04/19/2024
17,3805,517,11/30/2024
17,3895,584,11/12/2024
18,2386,679,07/18/2024
16,3845,521,10/02/2024
11,668,462,12/01/2024
3,4340,181,06/23/2024
1,1504,927,04/08/2024
17,3050,96,07/18/2024
17,1438,418,09/29/2024
1,3682,594,05/01/2024
6,3705,490,12/02/2024
9,1306,557,12/26/2024
13,1806,854,06/18/2024
13,998,951,09/06/2024
15,2598,848,11/01/2024
1,3495,998,07/18/2024
13,1281,897,02/04/2024
9,4959,994,02/09/2024
14,3833,90,06/08/2024
3,1007,555,01/05/2024
1,702,389,08/10/2024
9,185,930,04/28/2024
15,95,498,05/24/2024
16,2847,38,03/23/2024
4,89,228,08/10/2024
1,2970,805,08/27/2024
1,3453,581,02/08/2024
7,1458,588,03/01/2024
15,3421,455,02/03/2024
6,1222,929,07/16/2024
12,363,621,11/20/2024
6,1706,953,02/19/2024
15,2044,495,07/10/2024
15,2082,697,11/13/2024
13,3137,233,01/01/2024
8,4819,524,05/31/2024
12,1551,511,05/16/2024
12,2666,703,05/06/2024
3,3891,16,03/03/2024
4,1378,932,06/27/2024
13,3678,720,02/14/2024
19,1157,141,12/10/2024
3,926,100,04/16/2024
2,236,389,05/27/2024
5,1430,427,06/07/2024
5,1117,156,09/24/2024
9,2284,128,01/12/2024
15,4097,883,06/09/2024
10,3164,214,04/14/2024
1,4182,50,07/30/2024
15,1066,521,03/15/2024
14,4763,862,06/24/2024
3,4851,611,08/19/2024
15,365,113,04/11/2024
10,3802,810,01/20/2024
1,3393,583,05/05/2024
2,3527,29,07/16/2024
16,787,776,04/01/2024
10,576,79,04/17/2024
15,344,228,07/25/2024
4,585,379,10/31/2024
1,4359,402,04/12/2024
13,4437,639,08/04/2024
9,431,773,11/28/2024
8,487,667,02/16/2024
11,2207,640,10/21/2024
18,3121,915,03/14/2024
5,4148,704,06/13/2024
16,161,308,10/02/2024
10,1245,108,12/07/2024
12,3087,675,10/24/2024
3,3157,254,06/17/2024
18,3169,16,09/15/2024
8,1452,682,05/02/2024
13,4930,358,12/06/2024
10,1245,102,07/07/2024
10,2760,977,12/08/2024
10,3350,301,02/14/2024
1,1728,66,01/18/2024
14,4749,175,02/05/2024
14,4487,956,02/15/2024
11,4742,125,02/04/2024
6,4007,243,06/12/2024
16,4088,981,03/23/2024
11,1339,226,02/25/2024
11,3670,982,05/31/2024
14,4253,226,03/13/2024
14,2659,677,05/05/2024
11,1207,682,11/04/2024
8,241,573,03/16/2024
5,1847,596,08/29/2024
4,2537,386,03/30/2024
5,1613,693,04/11/2024
18,2195,285,07/10/2024
10,2530,220,07/17/2024
10,3117,336,02/21/2024
14,505,270,01/26/2024
17,374,621,01/06/2024
1,2068,456,10/29/2024
8,3542,501,12/27/2024
19,905,570,02/09/2024
7,859,457,07/08/2024
4,4468,627,02/18/2024
19,2207,834,01/17/2024
10,3993,632,08/09/2024
12,4393,620,02/22/2024
1,4231,671,11/14/2024
12,293,466,12/14/2024
5,772,284,03/31/2024
16,4811,280,04/25/2024
3,1423,318,01/01/2024
11,3007,726,11/24/2024
10,215,289,01/23/2024
2,2684,968,02/19/2024
3,4214,752,05/19/2024
4,366,544,07/03/2024
8,908,978,10/17/2024
14,2173,175,01/02/2024
19,4709,987,02/03/2024
8,2901,444,12/26/2024
6,2398,935,12/11/2024
10,4535,814,08/20/2024
2,2923,953,10/03/2024
15,2330,105,12/25/2024
7,3140,114,01/27/2024
9,1407,424,01/20/2024
16,2915,887,07/26/2024
13,4621,836,02/28/2024
7,1108,113,03/30/2024
1,2909,240,05/23/2024
5,924,868,11/16/2024
19,3269,177,03/09/2024
17,4755,116,09/30/2024
14,3395,694,10/09/2024
1,3181,922,05/02/2024
19,272,870,09/23/2024
14,1932,244,02/20/2024
1,555,829,12/15/2024
13,1971,844,01/18/2024
3,2756,516,08/17/2024
11,34,793,10/06/2024
5,979,41,07/17/2024
19,3072,598,01/07/2024
4,2802,497,01/20/2024
17,1874,400,11/16/2024
13,1652,462,01/17/2024
3,3687,936,03/17/2024
5,2134,661,01/27/2024
8,651,538,09/22/2024
10,4367,755,05/03/2024
4,2770,457,01/15/2024
9,1630,867,07/20/2024
4,3397,404,01/11/2024
13,2556,525,10/18/2024
8,2439,561,07/24/2024
15,3522,27,03/08/2024
19,1595,541,06/02/2024
8,2329,349,10/07/2024
10,2257,832,05/10/2024
4,2631,558,05/28/2024
18,1575,89,09/05/2024
14,1808,189,05/29/2024
1,4684,730,06/11/2024
11,563,564,01/04/2024
14,1628,732,06/21/2024
5,125,489,05/29/2024
2,1768,453,05/28/2024
16,1096,741,01/20/2024
2,385,552,06/24/2024
13,3839,753,05/21/2024
11,2456,69,11/27/2024
7,2587,418,12/24/2024
16,4902,637,05/09/2024
5,4784,899,11/28/2024
11,3961,858,11/09/2024
12,2186,883,05/12/2024
1,2989,246,05/10/2024
19,3186,855,04/24/2024
7,3000,370,09/22/2024
1,2735,355,08/11/2024
3,929,624,01/08/2024
18,4617,739,03/30/2024
15,1395,929,12/01/2024
11,2839,858,12/18/2024
1,653,561,08/03/2024
16,941,976,12/18/2024
17,190,439,11/13/2024
6,297,684,06/03/2024
5,2951,117,02/04/2024
5,4359,717,09/10/2024
16,895,212,01/05/2024
1,202,414,03/19/2024
1,2005,758,04/03/2024
14,284,439,01/06/2024
4,847,387,10/14/2024
4,2497,600,06/25/2024
5,4897,311,09/13/2024
6,3294,164,05/25/2024
1,1977,499,07/07/2024
17,2082,247,11/20/2024
13,2086,858,06/12/2024
12,1476,611,10/20/2024
3,1958,342,03/01/2024
9,4187,769,04/01/2024
13,3300,438,10/18/2024
15,1504,596,05/27/2024
3,1975,611,10/05/2024
4,1738,424,05/07/2024
12,4562,177,09/09/2024
15,1766,829,11/11/2024
16,4494,180,07/03/2024
10,3728,731,03/30/2024
6,1432,877,04/14/2024
17,4489,17,02/12/2024
19,3944,465,03/10/2024
8,4284,958,10/09/2024
4,1820,696,05/05/2024
19,4331,987,04/06/2024
4,4574,366,12/15/2024
12,3157,986,11/21/2024
17,2050,206,10/25/2024
6,1312,543,04/27/2024
14,221,965,02/07/2024
3,2000,351,08/01/2024
14,2549,448,11/02/2024
4,3473,550,03/10/2024
1,1551,823,05/13/2024
11,2863,80,03/05/2024
2,1308,393,09/10/2024
9,3697,714,08/12/2024
19,885,896,06/20/2024
3,1620,925,02/18/2024
2,2116,161,05/16/2024
3,314,386,06/21/2024
14,3031,601,07/10/2024
18,2692,797,08/11/2024
9,4015,901,11/22/2024
11,2398,765,02/04/2024
11,2529,612,09/15/2024
17,4412,587,10/21/2024
10,4293,955,03/29/2024
18,3244,235,07/12/2024
4,4583,642,10/01/2024
3,622,264,04/08/2024
1,3643,585,09/29/2024
18,2937,501,03/05/2024
13,763,32,11/03/2024
12,3877,812,02/15/2024
14,3916,45,01/15/2024
3,4798,67,10/03/2024
5,4232,117,06/14/2024
3,3612,414,10/12/2024
17,3,430,08/19/2024
4,2303,188,11/08/2024
4,3611,597,06/01/2024
19,4188,68,05/06/2024
16,1289,754,12/18/2024
16,1762,657,02/08/2024
6,1409,748,02/11/2024
8,738,316,02/25/2024
6,2115,773,06/04/2024
14,372,771,10/01/2024
2,159,387,07/31/2024
6,2018,201,06/27/2024
7,3783,955,05/15/2024
3,692,307,11/03/2024
19,4341,194,07/24/2024
14,3241,405,02/28/2024
10,2667,71,03/17/2024
11,81,178,10/23/2024
17,3043,869,07/13/2024
12,2464,759,12/21/2024
16,1354,883,12/11/2024
16,231,12,05/05/2024
2,1006,802,07/26/2024
12,4275,21,12/12/2024
5,2228,375,07/24/2024
17,3427,947,01/24/2024
12,4778,357,05/28/2024
15,1990,565,01/10/2024
9,4340,534,10/20/2024
18,3147,999,03/18/2024
15,361,538,09/08/2024
3,4473,326,10/06/2024
13,4985,154,01/12/2024
1,2564,943,10/12/2024
11,3320,703,06/16/2024
13,4695,453,11/02/2024
12,1333,81,03/28/2024
13,1905,483,08/01/2024
3,2044,548,12/11/2024
10,681,814,09/17/2024
18,3953,602,01/02/2024
2,1932,293,03/09/2024
5,2634,96,02/09/2024
3,699,546,08/14/2024
13,1682,894,07/17/2024
3,1742,796,10/10/2024
2,2098,539,01/28/2024
12,3715,56,07/21/2024
1,61,975,01/22/2024
3,291,511,07/24/2024
2,2615,663,08/25/2024
7,3024,37,10/03/2024
14,4019,976,08/10/2024
9,373,94,10/19/2024
4,4084,219,04/09/2024
8,4489,258,08/25/2024
7,1900,686,11/28/2024
9,4784,894,05/01/2024
9,1928,201,06/19/2024
18,4691,871,10/21/2024
19,518,56,12/08/2024
6,3507,399,04/06/2024
9,1665,127,08/19/2024
14,2440,622,12/30/2024
1,548,824,07/03/2024
7,847,493,05/13/2024
9,2776,930,03/14/2024
10,3186,964,06/24/2024
16,1611,344,01/23/2024
18,2288,471,04/16/2024
3,1008,582,06/03/2024
12,3712,423,05/09/2024
1,1178,267,06/20/2024
11,1915,874,12/25/2024
14,1303,789,05/02/2024
15,156,55,06/09/2024
13,3575,395,02/07/2024
7,1730,587,02/05/2024
19,475,477,09/06/2024
4,2532,939,08/01/2024
13,4063,178,10/30/2024
19,169,258,05/01/2024
2,456,277,02/05/2024
6,755,23,08/16/2024
15,4211,453,08/01/2024
9,4015,786,08/27/2024
16,1882,309,09/07/2024
17,3135,212,10/28/2024
16,186,664,11/07/2024
7,873,976,05/13/2024
3,4283,162,05/21/2024
19,994,940,05/20/2024
7,3581,623,08/23/2024
16,4548,926,01/04/2024
4,4316,35,03/24/2024
18,3137,114,03/17/2024
9,4048,567,05/01/2024
3,1661,589,12/13/2024
1,4346,759,02/25/2024
3,481,789,04/27/2024
18,253,176,09/02/2024
13,4081,986,09/25/2024
5,766,86,11/16/2024
2,657,163,02/09/2024
9,1124,960,06/15/2024
8,3020,407,05/13/2024
3,1288,562,08/29/2024
8,27,399,04/24/2024
16,632,890,05/11/2024
9,1869,989,02/29/2024
6,1067,677,05/23/2024
18,3195,405,06/07/2024
10,2254,564,12/24/2024
8,2676,195,09/10/2024
8,3316,894,11/07/2024
1,1070,99,08/05/2024
6,918,474,03/20/2024
8,4518,894,09/26/2024
3,3292,400,12/01/2024
16,2855,256,05/26/2024
4,346,287,04/24/2024
7,1966,507,10/04/2024
16,2561,358,12/15/2024
8,1273,223,02/04/2024
17,2385,442,02/06/2024
11,4917,524,02/17/2024
9,373,17,10/30/2024
13,4532,381,01/17/2024
8,1734,718,12/01/2024
5,781,640,03/08/2024
3,4476,363,10/10/2024
2,2933,282,12/27/2024
2,4609,457,04/28/2024
15,1308,847,09/08/2024
12,397,422,11/18/2024
17,1282,148,08/20/2024
3,3599,117,08/22/2024
16,4456,504,01/10/2024
9,2100,107,05/13/2024
4,1999,823,07/27/2024
12,2696,28,03/16/2024
9,296,393,03/17/2024
13,388,739,04/14/2024
16,2933,579,01/20/2024
2,3485,402,11/04/2024
5,1526,100,08/12/2024
10,2150,360,01/03/2024
17,4129,760,08/31/2024
14,4222,201,07/30/2024
7,3544,725,12/13/2024
7,1733,57,01/13/2024
15,2660,389,12/08/2024
12,3078,88,12/15/2024
5,2929,431,02/06/2024
17,355,91,12/10/2024
3,3891,363,09/04/2024
16,4880,106,10/31/2024
1,4949,585,08/27/2024
17,2622,10,07/22/2024
2,218,406,08/22/2024
19,4744,963,02/11/2024
6,529,95,05/29/2024
1,181,17,08/26/2024
13,3458,460,08/02/2024
2,3336,764,01/08/2024
19,4408,158,10/05/2024
5,1283,384,11/14/2024
6,633,383,05/08/2024
15,2070,321,02/26/2024
8,2580,855,03/21/2024
3,1316,592,03/08/2024
4,4202,108,01/18/2024
3,274,229,08/27/2024
7,603,303,06/10/2024
8,3589,438,10/07/2024
3,2460,559,10/04/2024
7,4271,702,08/08/2024
3,382,95,05/22/2024
18,4768,71,09/24/2024
15,4323,396,10/03/2024
16,2949,256,10/16/2024
6,2812,486,03/18/2024
3,877,191,08/19/2024
6,204,554,08/12/2024
1,221,312,12/19/2024
12,4687,706,03/29/2024
16,4740,882,07/21/2024
12,3277,897,08/16/2024
12,551,402,10/21/2024
2,1608,155,12/25/2024
2,3341,295,10/24/2024
12,2370,749,08/11/2024
14,3676,589,07/25/2024
19,460,928,05/27/2024
5,762,73,11/02/2024
14,2272,727,01/10/2024
13,4956,866,11/04/2024
6,3532,62,10/10/2024
12,908,542,05/02/2024
9,4636,638,09/24/2024
6,44,716,01/27/2024
8,3152,799,04/15/2024
8,317,35,03/10/2024
11,2596,993,05/14/2024
19,4097,508,03/12/2024
18,4365,102,08/24/2024
5,1087,683,02/01/2024
6,3405,176,08/31/2024
10,765,202,05/16/2024
2,3838,863,06/02/2024
13,3199,983,03/13/2024
10,36,593,10/10/2024
2,4892,480,06/04/2024
9,3781,567,01/11/2024
14,4482,247,01/09/2024
18,2683,638,10/14/2024
9,1161,307,12/02/2024
8,3896,308,05/10/2024
9,223,309,01/01/2024
17,2147,628,12/24/2024
6,1278,332,09/17/2024
14,3874,910,03/07/2024
12,2668,500,08/14/2024
5,3169,446,11/27/2024
18,1763,74,12/15/2024
10,4654,773,10/15/2024
8,804,818,02/14/2024
6,4536,184,08/22/2024
9,1099,22,12/17/2024
19,3786,591,08/30/2024
4,2508,173,04/24/2024
9,4578,321,04/17/2024
12,2914,802,04/26/2024
13,3220,189,11/03/2024
8,312,814,09/09/2024
4,1574,244,04/23/2024
18,4780,79,10/05/2024
8,889,715,06/21/2024
9,1545,860,07/05/2024
18,114,70,04/02/2024
11,969,691,06/10/2024
10,3021,647,02/13/2024
15,4026,748,12/30/2024
15,4760,451,05/06/2024
10,4617,23,07/04/2024
6,4439,251,02/26/2024
5,162,200,12/16/2024
11,2119,411,12/12/2024
10,2572,152,04/04/2024
4,313,441,10/27/2024
17,384,384,04/20/2024
1,498,348,07/29/2024
10,2093,495,08/04/2024
18,802,803,01/28/2024
6,2333,852,05/09/2024
7,2753,35,06/13/2024
17,2811,733,04/25/2024
5,2061,490,01/19/2024
12,1437,216,09/04/2024
19,2877,720,12/09/2024
2,3483,705,05/24/2024
14,4273,898,05/04/2024
15,2745,806,08/09/2024
17,3712,896,11/23/2024
8,3971,86,12/14/2024
2,2876,165,02/26/2024
2,4313,537,05/24/2024
5,2513,765,02/19/2024
18,230,28,01/10/2024
12,321,41,01/08/2024
7,4049,943,08/09/2024
7,339,817,05/24/2024
8,1064,274,09/14/2024
9,1385,868,03/20/2024
4,4705,505,02/01/2024
6,2304,58,07/13/2024
1,3079,12,03/02/2024
10,1458,477,06/20/2024
11,3768,286,08/10/2024
7,2786,346,01/12/2024
2,4840,348,08/05/2024
3,2437,931,07/04/2024
5,564,722,04/30/2024
15,3976,728,11/19/2024
9,740,150,01/30/2024
14,3863,462,11/16/2024
3,1374,102,03/24/2024
2,1094,503,12/11/2024
5,3001,187,07/12/2024
4,1399,530,09/15/2024
9,258,483,06/19/2024
3,1882,612,12/27/2024
14,3277,582,07/20/2024
5,1455,394,09/21/2024
11,2195,586,02/14/2024
10,2595,173,01/03/2024
17,808,384,05/26/2024
7,3520,281,09/20/2024
19,1238,309,04/10/2024
12,1389,877,08/29/2024
2,48,151,04/06/2024
6,2524,516,02/11/2024
14,2151,72,12/16/2024
12,2886,823,11/30/2024
6,1188,455,10/09/2024
3,2404,421,10/19/2024
6,4838,511,02/08/2024
8,4820,720,06/08/2024
5,4080,547,09/21/2024
16,3933,791,02/07/2024
17,3420,419,08/09/2024
4,1358,509,03/17/2024
4,3009,996,01/03/2024
12,132,170,04/13/2024
14,1370,918,10/31/2024
16,919,412,01/18/2024
15,4995,976,09/06/2024
7,318,269,10/15/2024
16,1144,493,05/04/2024
19,853,544,05/30/2024
19,1615,899,01/14/2024
15,1579,580,04/26/2024
7,3969,83,04/19/2024
18,1895,143,10/30/2024
15,1381,182,05/27/2024
18,2115,312,01/21/2024
16,638,928,08/24/2024
9,1413,316,05/24/2024
19,4645,414,10/04/2024
10,2002,502,12/24/2024
18,1306,437,09/22/2024
3,4652,854,07/19/2024
17,2840,217,02/08/2024
11,519,656,04/03/2024
8,4061,972,07/30/2024
3,2141,828,04/15/2024
16,1925,200,07/05/2024
1,4689,457,08/16/2024
11,2226,848,07/03/2024
7,3967,66,12/26/2024
4,1871,152,05/19/2024
3,3628,279,10/29/2024
9,409,756,08/23/2024
16,1506,881,03/07/2024
17,2186,114,01/12/2024
12,3945,362,10/17/2024
16,1072,432,07/25/2024
17,4379,120,08/30/2024
4,3709,816,06/10/2024
7,4979,229,01/06/2024
17,4487,302,12/23/2024
9,1264,351,11/17/2024
7,393,679,11/11/2024
12,3604,529,06/18/2024
13,3437,988,03/10/2024
4,4169,756,11/08/2024
19,385,631,11/23/2024
14,283,487,07/21/2024
18,4444,821,10/19/2024
14,4015,743,12/28/2024
9,2375,887,11/14/2024
14,3127,427,08/27/2024
8,195,766,02/11/2024
4,4346,371,04/10/2024
3,3931,398,03/25/2024
4,3661,853,02/28/2024
2,1172,76,07/24/2024
7,2371,962,11/02/2024
17,1198,768,05/05/2024
18,3815,559,08/05/2024
3,4140,853,06/24/2024
10,2749,681,02/02/2024
8,1051,126,01/25/2024
16,2768,132,02/11/2024
15,4428,956,12/14/2024
1,2885,587,09/19/2024
14,4871,224,12/04/2024
10,614,140,01/29/2024
6,4423,142,09/08/2024
19,1188,873,03/13/2024
15,3052,184,03/03/2024
13,3698,237,12/06/2024
4,1932,609,04/11/2024
7,4200,409,05/29/2024
13,1279,930,01/30/2024
8,1238,694,10/15/2024
11,1247,962,04/14/2024
3,2795,999,10/06/2024
15,1184,380,11/24/2024
13,2375,868,09/19/2024
19,4796,66,11/22/2024
16,3083,964,03/12/2024
19,1439,72,01/24/2024
9,2255,824,07/03/2024
1,4534,784,02/08/2024
3,2822,780,08/02/2024
19,813,523,02/23/2024
13,288,141,11/24/2024
10,4297,575,11/06/2024
2,1034,945,12/04/2024
10,3214,352,02/24/2024
9,1550,959,04/04/2024
4,3814,896,07/07/2024
6,951,455,07/26/2024
9,660,23,09/12/2024
14,84,24,09/27/2024
8,4392,90,02/14/2024
9,1987,521,09/01/2024
10,3360,996,12/08/2024
17,257,638,10/10/2024
12,234,815,10/29/2024
1,1225,354,11/13/2024
1,2343,79,12/06/2024
5,2203,489,03/14/2024
18,828,383,07/19/2024
1,4741,374,04/08/2024
13,202,883,03/09/2024
15,3127,685,03/15/2024
5,3986,445,08/24/2024
2,1701,487,11/18/2024
4,4464,775,09/06/2024
2,1706,725,10/05/2024
8,63,707,03/08/2024
2,3780,326,04/23/2024
13,2259,479,10/26/2024
11,2166,471,08/04/2024
9,2814,15,09/24/2024
8,1229,141,07/16/2024
9,2878,255,01/13/2024
17,4250,14,07/09/2024
4,1736,554,06/14/2024
19,2439,109,09/30/2024
3,532,90,12/26/2024
3,1822,146,09/03/2024
19,1695,924,10/31/2024
5,4773,844,05/30/2024
18,3737,950,06/24/2024
13,590,427,04/17/2024
15,2421,870,08/16/2024
14,1385,976,04/10/2024
4,1618,620,06/02/2024
5,857,436,08/14/2024
3,1891,32,06/25/2024
17,4999,90,01/03/2024
12,1415,406,01/16/2024
3,4566,788,07/07/2024
4,2546,26,11/11/2024
15,2957,22,06/04/2024
18,4857,500,10/30/2024
5,139,594,07/31/2024
19,546,967,11/14/2024
7,2820,312,08/15/2024
15,3256,26,07/02/2024
17,1503,227,07/07/2024
6,3236,916,07/13/2024
7,1877,337,11/11/2024
6,248,636,12/20/2024
4,4353,273,09/17/2024
7,1784,706,11/11/2024
14,1981,524,10/02/2024
10,4696,473,11/08/2024
16,3267,478,03/14/2024
3,1664,948,01/20/2024
7,2834,233,06/10/2024
11,1411,15,06/04/2024
11,4861,54,01/13/2024
15,4649,82,11/05/2024
15,449,581,07/04/2024
8,4070,9,12/26/2024
3,883,411,07/02/2024
6,1482,165,08/13/2024
2,3303,391,07/13/2024
9,2107,158,03/20/2024
13,817,367,06/10/2024
10,629,44,04/11/2024
9,2456,687,04/07/2024
17,3653,694,12/16/2024
13,1470,190,04/11/2024
8,3746,506,03/23/2024
6,745,866,06/11/2024
7,4750,605,01/04/2024
15,1458,979,04/10/2024
17,1846,802,03/13/2024
15,955,427,01/12/2024
13,2062,613,01/18/2024
6,630,423,02/28/2024
6,2716,538,07/28/2024
1,664,156,01/11/2024
6,282,105,01/19/2024
11,1552,656,01/21/2024
15,2347,588,06/04/2024
13,1501,789,04/06/2024
16,2172,734,11/13/2024
16,4448,623,02/28/2024
6,2203,210,10/07/2024
5,3689,465,03/30/2024
1,4623,741,11/22/2024
4,1441,386,01/23/2024
4,1636,395,03/23/2024
14,301,880,04/01/2024
5,3219,814,05/19/2024
18,3964,818,10/10/2024
6,1664,917,04/02/2024
18,3595,392,04/10/2024
4,3768,981,02/15/2024
2,189,78,04/10/2024
3,2047,485,08/16/2024
13,2086,343,05/11/2024
9,3931,672,09/09/2024
4,532,383,09/20/2024
18,2430,463,03/10/2024
9,4754,560,10/03/2024
2,1088,628,10/21/2024
17,2948,520,05/22/2024
4,210,185,10/19/2024
18,1903,284,06/04/2024
5,2748,631,04/29/2024
9,30,100,09/26/2024
7,387,539,08/27/2024
8,4600,116,08/13/2024
6,3433,997,02/28/2024
17,3176,927,04/17/2024
10,1714,768,01/28/2024
11,2521,646,04/02/2024
1,2281,294,05/30/2024
12,1448,886,11/04/2024
13,2098,224,05/01/2024
18,731,697,08/27/2024
8,4663,432,11/03/2024
17,1176,800,04/23/2024
2,3051,443,01/22/2024
11,4485,596,09/14/2024
1,3938,309,11/29/2024
4,1330,871,07/04/2024
7,4999,624,10/11/2024
18,1666,867,11/23/2024
14,4792,964,03/15/2024
11,67,136,11/02/2024
4,4292,214,10/02/2024
3,3933,700,04/17/2024
11,589,936,07/17/2024
10,677,256,03/29/2024
9,979,954,06/10/2024
3,4977,500,04/08/2024
2,886,694,04/11/2024
18,3928,532,04/30/2024
12,4479,426,09/30/2024
19,2903,576,08/23/2024
17,2088,184,04/12/2024
18,1657,890,08/12/2024
7,484,643,01/15/2024
5,888,402,03/25/2024
18,808,205,07/19/2024
1,1486,967,07/17/2024
4,1529,211,08/15/2024
9,4405,5,04/21/2024
15,859,208,04/23/2024
17,225,715,01/06/2024
5,953,121,10/03/2024
12,3211,30,06/09/2024
1,4331,624,11/03/2024
13,329,103,08/19/2024
3,2956,499,09/10/2024
14,1403,215,10/10/2024
11,2246,965,12/08/2024
19,1530,791,07/01/2024
9,947,889,06/24/2024
2,413,96,05/21/2024
4,3862,794,02/18/2024
9,1053,884,11/27/2024
2,770,191,07/09/2024
3,743,497,08/22/2024
18,4812,530,01/17/2024
4,1766,475,12/14/2024
18,4668,672,11/16/2024
7,2004,883,03/21/2024
7,3866,986,12/01/2024
15,4720,410,06/02/2024
3,3425,758,11/20/2024
16,4966,369,04/11/2024
18,2236,267,01/18/2024
8,4306,466,06/21/2024
16,4775,720,03/15/2024
7,3712,272,05/27/2024
8,3097,375,04/15/2024
5,3594,935,04/24/2024
2,2570,678,03/09/2024
17,4246,598,04/24/2024
18,3940,915,05/16/2024
12,796,176,08/19/2024
4,2458,248,06/30/2024
7,3845,84,01/28/2024
15,1934,828,07/13/2024
17,1364,772,09/08/2024
3,2711,777,08/02/2024
4,3483,55,09/11/2024
15,4515,282,07/19/2024
8,2863,599,06/28/2024
5,4302,78,06/13/2024
3,4301,500,06/26/2024
10,3404,885,09/14/2024
4,4645,141,08/31/2024
10,1094,61,11/08/2024
12,2898,409,11/01/2024
18,4860,494,05/13/2024
17,1883,735,07/13/2024
19,351,800,01/14/2024
9,1535,42,11/17/2024
12,3207,205,09/19/2024
5,271,831,03/25/2024
5,4270,801,03/11/2024
5,716,139,02/12/2024
14,2890,403,05/06/2024
6,4620,654,03/18/2024
3,3471,40,06/05/2024
4,2748,349,03/11/2024
14,3336,927,03/05/2024
14,3787,460,10/12/2024
7,1293,265,02/27/2024
9,4859,187,05/28/2024
5,2305,575,01/15/2024
5,2147,160,11/20/2024
18,2838,362,04/09/2024
13,2583,944,05/25/2024
2,156,917,07/22/2024
16,3686,921,10/19/2024
10,529,919,12/19/2024
10,3111,733,05/12/2024
5,3434,894,09/14/2024
15,1486,560,01/19/2024
9,1066,587,04/15/2024
17,3722,258,02/13/2024
